image,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",277,253,300,301,5,0.35180795192718506,441,392
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",172,88,194,139,5,0.3777068257331848,441,392
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",233,82,253,122,5,0.4144717752933502,441,392
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",275,255,364,304,5,0.4200136959552765,441,392
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",17,29,95,83,3,0.13319332897663116,441,392
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451403_+37.798237_-122.249021_10_1829+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",268,1,368,56,3,0.23314252495765686,441,392
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",293,277,438,322,10,0.20315256714820862,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",423,196,461,232,9,0.10565739870071411,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",431,276,464,315,9,0.16405075788497925,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",412,115,462,153,9,0.188283771276474,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",284,198,437,255,9,0.31923723220825195,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",224,263,242,306,5,0.1919540911912918,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",436,351,463,395,5,0.19287553429603577,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",191,60,205,100,5,0.19896437227725983,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",152,198,168,244,5,0.21556861698627472,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",152,134,168,177,5,0.22249677777290344,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",217,56,232,97,5,0.2278984934091568,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",126,202,141,244,5,0.23071753978729248,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",129,73,143,114,5,0.23964129388332367,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",192,128,206,172,5,0.2447594702243805,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",220,126,237,166,5,0.2505764067173004,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",244,50,260,95,5,0.25519493222236633,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",248,120,264,162,5,0.2582778036594391,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",255,260,271,305,5,0.26057857275009155,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",127,268,141,315,5,0.2648010551929474,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",99,269,114,313,5,0.2650163173675537,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",251,186,267,235,5,0.2724379003047943,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",222,190,238,236,5,0.2791053354740143,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",106,77,120,117,5,0.3227115273475647,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",151,267,167,317,5,0.3748708665370941,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",145,349,258,425,5,0.4948095977306366,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",14,318,455,336,2,0.11664572358131409,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451330_+37.812476_-122.255873_10_301+PERKINS+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",5,0,464,435,1,0.13404180109500885,435,464
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",112,250,165,305,10,0.16408972442150116,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",229,239,314,301,10,0.23750914633274078,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",96,67,186,97,9,0.1020103171467781,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",92,118,186,144,9,0.11790507286787033,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",0,220,186,248,9,0.21287137269973755,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",26,122,179,150,9,0.4137146472930908,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",4,170,180,198,9,0.5049792528152466,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",288,40,309,76,8,0.10979428887367249,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",288,82,313,128,5,0.11944016814231873,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",291,141,313,179,5,0.12885992228984833,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",130,113,169,134,5,0.17897309362888336,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",288,40,309,76,5,0.21588663756847382,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",128,157,164,183,5,0.2597505748271942,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",292,192,315,237,5,0.3286496698856354,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",198,39,216,74,5,0.3887976109981537,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451424_+37.814723_-122.252794_10_276+EUCLID+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",0,238,329,249,2,0.12540172040462494,316,329
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",116,170,186,211,10,0.1178041473031044,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",97,126,104,143,8,0.1268637478351593,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",191,39,201,57,8,0.1796422004699707,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",120,39,130,56,8,0.23196850717067719,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",111,39,121,55,8,0.3018791079521179,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",346,84,364,100,5,0.1218324825167656,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",141,40,160,56,5,0.12503494322299957,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",280,84,289,99,5,0.1257690191268921,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",201,126,224,143,5,0.1336900293827057,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",313,127,324,144,5,0.13402633368968964,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",140,81,163,97,5,0.14202213287353516,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",223,127,232,143,5,0.14347970485687256,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",139,127,161,143,5,0.1501915603876114,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",156,39,164,56,5,0.1545661985874176,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",191,39,201,57,5,0.15653856098651886,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",78,82,100,96,5,0.1711902916431427,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",288,83,311,99,5,0.1962025910615921,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",320,83,330,99,5,0.21980920433998108,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",108,125,131,143,5,0.23507821559906006,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",331,83,340,98,5,0.23859165608882904,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",45,81,70,97,5,0.2427167296409607,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",41,125,67,141,5,0.26180729269981384,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",48,39,69,54,5,0.26693856716156006,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",82,39,105,55,5,0.30611759424209595,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",79,126,100,142,5,0.36452624201774597,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451447_+37.803410_-122.263328_10_1555+MADISON+ST+OAKLAND+Done---Level-1_cropped_house_0.jpg
",26,36,369,202,1,0.10816007852554321,221,409
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",205,276,335,358,10,0.11230432987213135,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",1,284,67,392,10,0.13520368933677673,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",77,240,161,265,10,0.26220425963401794,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",7,203,64,254,10,0.278554230928421,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",42,50,63,84,8,0.111991286277771,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",373,182,409,238,5,0.1028643250465393,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",340,122,367,171,5,0.1054675281047821,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",354,203,369,238,5,0.10600770264863968,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",247,216,288,243,5,0.11732332408428192,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",433,157,448,175,5,0.12255047261714935,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",24,120,77,166,5,0.21141700446605682,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",417,275,451,334,5,0.24797695875167847,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",435,220,454,247,5,0.28055840730667114,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560452703_+37.803862_-122.250770_10_456+WAYNE+AV+OAKLAND+Level-1---missing-data_cropped_house_0.jpg
",7,203,64,254,5,0.3318909704685211,398,637
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",319,108,338,155,8,0.10156980901956558,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",449,45,461,70,8,0.10225250571966171,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",539,103,555,133,8,0.11259609460830688,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",483,104,497,131,8,0.12397145479917526,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",126,106,137,131,8,0.13267777860164642,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",44,132,80,167,8,0.13355661928653717,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",39,77,50,105,8,0.13555027544498444,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",109,76,121,104,8,0.15186014771461487,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",399,47,409,72,8,0.16405604779720306,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",172,106,182,131,8,0.1815398633480072,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",116,21,128,48,8,0.22678975760936737,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",599,39,613,69,8,0.2861064374446869,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",1,131,36,165,8,0.28723788261413574,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",347,65,374,70,7,0.12945176661014557,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",205,123,231,128,7,0.1950061172246933,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",295,72,315,100,5,0.13723011314868927,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",172,106,182,131,5,0.13977758586406708,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",291,111,317,167,5,0.15709921717643738,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",116,21,128,48,5,0.15877076983451843,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",211,48,227,68,5,0.16784562170505524,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",83,74,115,102,5,0.1896289438009262,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",478,41,547,70,5,0.19986282289028168,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",409,45,442,74,5,0.20237980782985687,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",347,45,372,67,5,0.2386029064655304,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",602,40,633,69,5,0.24796749651432037,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",272,66,287,88,5,0.2664298713207245,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",87,18,116,47,5,0.26904070377349854,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",8,24,51,48,5,0.2843838632106781,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",492,103,550,146,5,0.28608059883117676,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",208,106,230,125,5,0.29441213607788086,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",401,104,464,134,5,0.33255016803741455,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",6,78,46,104,5,0.35648438334465027,178,636
"/home/ubuntu/logohunter/data/test/cropped_one/view_vulnerable_1560451332_+37.796070_-122.252016_10_1515+6TH+AV+OAKLAND+Done---Level-1_cropped_house_0.jpg
",132,105,175,131,5,0.360651433467865,178,636
